"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext"
"330","174199:33","so, uh, what are your, what are your thoughts on the subject *t*-1 there?",0.331764705882353,0.424547336791165,"so, uh, what are your, what are your thoughts on the subject *t*-1 there?","###speakerb4.###good.###uh, i guess 0 the topic is trial by jury and how we should change that *t*-2 or how we would change it *t*-1.###speakera5.###yep.###speakerb6.###uh, i'm ready whenever you are *?* *t*-1.###speakera7.###okay.###speakerb8.","###speakera9.###well i definitely think, like 0 decisions have *-1 to be unanimous.###speakerb10.###yeah.###yeah,###i think 0 that's probably a good thing.###speakera11.###it's probably the safest thing.###speakerb12.###yeah."
"331","174272:72","what *t*-2's going on",0.524666666666667,0.464934057862961,"but i. i tend *-1 to follow it *-3 just to, just to know what *t*-2's going on.","###speakerb32.###speakera33.###it,###there would be much more of that.###speakerb34.###yeah###no doubt.###are you involved in the legal system at all?###speakera35.###no.","###speakerb36.###okay.###speakera37.###speakerb38.###yeah,###yeah.###i've got some friends that *t*-1 are lawyers###so.###speakera39.###yeah,"
"332","174401:16","what *t*-1 happens",0.23,0.345517884769591,"so we'll see what *t*-1 happens.","###pretty strange.###but, uh, fortunately i never have had *-1 to go in even, even for jury duty.###speakera87.###yeah,###i haven't *?* either other than,###speakerb88.###but, uh, that friend of mine's telling me that i might have *-1 to go in for, uh, as a witness.###he may subpoena me.###speakera89.###speakerb90.","###but, uh,###speakera91.###yeah.###i'm not really sure how we could change the legal system *-1 to make it better *t*-2.###mumblex.###speakerb92.###yeah.###it's,###there are too many big problems, you know.### there's, there's such a backlog of court cases right now."
"333","174491:16","what you think *t*-1 about all that",0.503793103448276,0.452014647306158,"i don't know what you think *t*-1 about all that.","###the, uh, uh,###i used *-1 to think when i was, when i was younger *t*-2 that, uh, by this time we'd have lots more in stuff in space than we do now.###speakera21.###uh-huh,###uh-huh.###speakerb22.###uh, frustrating at times.###speakera23.###uh-huh.###speakerb24.","###speakera25.###well, uh, yo-, i, uh, i'm kind of young.###i'm only twenty-two###and so, uh, uh, i'm not, you know,###there's a lot that *t*-1's happened in my lifetime as far as, uh, you know, with the space shuttle and all. although plans * to, uh, go to other planets have somewhat been thwarted *-2 in comparison to, uh, the sixties.###speakerb26.###uh-huh.###speakera27.###uh, although i have a,### i, i kind of wonder uh,"
"334","174853:7","so how do you feel *t*-1 about it?",0.27125,0.411887929741412,"so how do you feel *t*-1 about it?","###so.###speakerb84.###yeah.###speakera85.###or death before the firing squad or whatever.###speakerb86.###yeah.###speakera87.###so, i think 0 about the only one is, uh, rape,###speakera1.","###speakerb2.###uh, i, i don't see any problem with, with * testing for random drugs.###speakera3.###yeah.### i, i, myself, almost, uh, am in favor of it.###uh, i work at honeywell###and i went through a, a pretty, i don't know, i went through a, standard drug testing thing before i, i was brought *-1 on.###speakerb4.###uh-huh.###speakera5."
"335","174968:16","wh-, what *t*-1 happens if you were *-2 to fail?",0.377777777777778,0.378068707660947,"wh-, what *t*-1 happens if you were *-2 to fail?","###so, uh, there's some noise on this end.###i'm actually in a mall *-1 calling###so###speakerb42.###oh.###speakera43.###you probably wondered, huh.###but,###speakerb44.###yeah.","###then do they give you like one ch-, one more chance or two more chances?###speakera45.###yes.###that's a good question.###i believe from what *ich*-2 i remember *t*-1 of the literature 0 they gave, uh, if you fail i believe they give you one more chance.###they probably give you a chance *-1 to explain yourself and then maybe give you another chance *-2 to go through it.###speakerb46.###uh-huh.###speakera47.###but, uh, you know, once again, those things are not that accurate"
"336","175042:4","how do you feel about public schools *t*-1?",0.246190476190476,0.366271432007414,"how do you feel about public schools *t*-1?","### they don't, they don't really do that.###so.###speakerb66.###wow.###is it *exp*-1 formal policy that they said 0 they might test?###speakera67.###yeah.###speakera1.###okay,###i'm here.","###speakerb2.###well, our public schools are, are really poor, i feel 0 *t*-1.###speakera3.###uh-huh.###speakerb4.###uh, i'm not sure where *ich*-2 georgia ranks *t*-1 in the nation###but, uh, we're toward the bottom.###speakera5.###yeah.###speakerb6."
"337","175133:4","what do you think 0 *t*-1's wrong * to cause that?",0.246,0.350424232691095,"what do you think 0 *t*-1's wrong * to cause that?","###e-,###my husband and i go to the store###and we buy these math books and fractions and multiplication, division things###and i feel like, uh, there are several areas that we're just really, really slow in *t*-1.###speakera37.###uh-huh.###speakerb38.###and, uh, i don't blame the teachers as much as i blame the system.###it is,###speakera39.","###speakerb40.### well, well, for one thing there's not enough money in the school system.###and the money 0 they do have *t*-1, they're not, they do not use it wisely.###speakera41.###yeah.###speakerb42.###uh, she, my son's teacher has twenty-seven students.###speakera43.###uh-huh.###speakerb44."
"338","175410:9","uh, what would you do *t*-1 *-2 to change it? to make it better?",0.422222222222222,0.393723634867904,"uh, what would you do *t*-1 *-2 to change it? to make it better?","###yeah.###speakerb60.###but, uh, that was absurd.### there is never, there was no reason 0 the appeal process should have dragged on that long for a six month sentence *t*-1.###speakera61.###i know that, that mumblex.###speakerb62.###speakera63.###uh-huh.###and, i don't know.","###speakerb64.###well, uh, the, the only### i can, i wa-, you know,###the, appeal procedure is the only thing 0 i can possibly think of *t*-1.###uh, a-, like i said, as far as removing of the jury and * having the judge sentence, that's absurd.###there's no way 0 that could work *t*-1.###speakera65.###oh, yeah.### i, i, i don't agree with that at all.###speakerb66."
"339","175475:205","what *t*-2's going on",0.481923076923077,0.435954302474645,"and i, i think 0 the biggest benefit or the biggest benefit other than wages that, that, uh, that anybody could get *t*-1 in, in * dealing with a large company is * to be in a situation where you, you get *-4 to know what *t*-2's going on *t*-3.","###speakera87.###yeah.###speakerb88.###and you, you'd still, there's still mitigating circumstances.###speakera89.###well, i, i,###speakera1.###see, wh-, when you're with a big company or a big organization *t*-1, a lot of times, uh, you know, the benefits are good### and, and, you know, the pay is regular###but, uh, you know, sometimes you don't get tuned *-2 in to what *t*-1's going on.","###and maybe that's, that's probably the toughest thing in the whole world 0 * to, to do *t*-1.### what's, what's your feeling about benefits *t*-1?###what sort of benefits would you like *-1 to get *t*-2 from a big company.###speakerb2.###well, since i'm kind of on the, the older side, you know, i, i, i just feel like, uh, when i start *-1 talking about benefits *t*-2, i talk about, i'm concerned about medical benefits.###uh, my, uh, my husband works for mcdonald douglas###and so his benefits, his medical benefits are so excellent, you know,###that's really great.###speakera3.###uh-huh."
"340","175540:69","what *t*-1's going on",0.5068,0.454768439245,"but, if you, i think 0 you can tolerate a lot of problems if you understand what *t*-1's going on.","###for two years we didn't. and, we, which *t*-1 was a, kind of stupid.### but, uh, but our organization is doing something else t-, on monday.###uh, we're having a, for all unclassified programs, we're, we're having little tables put *-1 up in front of mumblex lab in the hallways###and every, all the other employees are going *-1 to come around and see what sort of things we do *t*-2. which i thought 0 *t*-3 was kind of interesting and, but, uh, but that, that sort, sort of thing.###speakerb18.###yeah,###that is interesting.###speakera19.###speakerb20.###speakera21.","###speakerb22.###exactly.###speakera23.### and, and, but of course most time, most of the time management has a hard time * distributing or getting the word out to the people who *t*-1 must know.###and, you know, if you don't really count. if you're not part of the program you might not get told *-1 for months.###or you might *?*, you know, if it doesn't impact you directly. or if your management doesn't think that.### but, but regard to benefits. you know, most companies have, most big organizations have decent, you know, benefits like retirement and that sort of thing.###in the private sector i would think that one of the major, uh, situations, especially when you reach, you know, the, the mid-fifties *t*-1, wa-, is * keeping a job until you retire.###speakerb24.###a-,"
"341","175577:55","what he can do *t*-5",0.355357142857143,0.401252503329975,"he needs *-1 to do his own course of investigation and, and see what he can do *t*-5 because who *t*-2 knows what *t*-3's going *-4 to happen in another thirty years.","###speakera29.### and, uh, and, you know, i can get up,###speakerb30.###i know.### it, it seems *-1 to be, be kind of, kind of scary, you know. because you think of,###uh, see my son's eighteen right now###and he, he's, uh, he wants *-1 to go into engineering.###and the, the, the branches of engineering that he wants *-1 to go into *t*-2 is now kind of open###and he's interested in, basically, three different areas.###but, uh, it *ich*-2's difficult for me to try *-1 to give him any kind of advice or to advise him or anything like that.","###speakera31.###uh-huh.###yeah.###speakerb32.###and in thirty years it becomes pretty critical.###i mean, my, uh, brother-in-law is like, uh, i mean he's sixty.###he's not ready *-1 to retire###but his company is, is, uh, is, uh, closing up.###speakera33.###uh-huh."
"342","175577:86","what *t*-3's going *-4 to happen in another thirty years",0.569333333333333,0.429192773449891,"he needs *-1 to do his own course of investigation and, and see what he can do *t*-5 because who *t*-2 knows what *t*-3's going *-4 to happen in another thirty years.","###speakera29.### and, uh, and, you know, i can get up,###speakerb30.###i know.### it, it seems *-1 to be, be kind of, kind of scary, you know. because you think of,###uh, see my son's eighteen right now###and he, he's, uh, he wants *-1 to go into engineering.###and the, the, the branches of engineering that he wants *-1 to go into *t*-2 is now kind of open###and he's interested in, basically, three different areas.###but, uh, it *ich*-2's difficult for me to try *-1 to give him any kind of advice or to advise him or anything like that.","###speakera31.###uh-huh.###yeah.###speakerb32.###and in thirty years it becomes pretty critical.###i mean, my, uh, brother-in-law is like, uh, i mean he's sixty.###he's not ready *-1 to retire###but his company is, is, uh, is, uh, closing up.###speakera33.###uh-huh."
"343","175785:49","how, uh, in world war two, the personalties of stalin, hitler and churchill more or less defined the war *t*-1",0.273571428571429,0.368200974566822,"and i was thinking in the course of * talking to him about it, how, uh, in world war two, the personalties of stalin, hitler and churchill more or less defined the war *t*-1","###to me it seems like we only went halfway. if even halfway.###speakera19.###yeah,###it's funny.###tonight i was, uh, helping my kid with an essay on, uh, stalin.###speakerb20.###speakera21.###speakerb22.###uh-huh.###speakera23.","###and actually when you think back on the big events of the war *t*-1, it was, uh, it was almost a personal struggle among these three,###uh, i guess 0 you'd have *-1 to call them great men in some sense.###speakerb24.###uh-huh.###speakera25.###uh, they're certainly all leaders### and, uh, and, uh, with their nations pretty, pretty solidly behind each one of them.###speakerb26.###yeah.###speakera27."
"344","175828:30","who *t*-1 was good",0.521034482758621,0.41991789016754,"you knew, you knew who *t*-1 was good.","###well, i, i, i think 0 we did, i think 0 we did learn some lessons that we weren't, uh, we weren't prepared for *t*-1,###i guess 0 the best word would be the atrocities of war.###speakera35.###yeah.###speakerb36.###uh, i mean the other wars seemed like a valiant war.###i mean they seemed like a valiant thing.###speakera37.###yeah.###speakerb38.","###you knew who *t*-1 was bad.###speakera39.###yeah.###speakerb40.###and it was a, it was a traditional m-, the traditional battle of, kind of good versus evil, if you, you know whichever way it is *t*-1.###speakera41.###well you're not,###speakerb42.###but in, in the vietnam war it seems like it was,### a, a, the sides and the lines that *t*-1 were drawn *-2 are all confused as to who *t*-3's good and who *t*-4's bad"
"345","175829:11","who *t*-1 was bad",0.519655172413793,0.433214585219947,"you knew who *t*-1 was bad.","###i guess 0 the best word would be the atrocities of war.###speakera35.###yeah.###speakerb36.###uh, i mean the other wars seemed like a valiant war.###i mean they seemed like a valiant thing.###speakera37.###yeah.###speakerb38.### you knew, you knew who *t*-1 was good.","###speakera39.###yeah.###speakerb40.###and it was a, it was a traditional m-, the traditional battle of, kind of good versus evil, if you, you know whichever way it is *t*-1.###speakera41.###well you're not,###speakerb42.###but in, in the vietnam war it seems like it was,### a, a, the sides and the lines that *t*-1 were drawn *-2 are all confused as to who *t*-3's good and who *t*-4's bad### and and, uh, you know, the,"
"346","176164:16","why, why we need *-1 to replace it?",0.23375,0.291087043110247,"why, why we need *-1 to replace it?","###uh-huh.###speakera41.###so we're, you know, we don't have that.###speakerb42.###it's time for you to do these things then. right?###speakera43.###yeah,### it's, uh, it's about time that we did that *t*-1.###but, th-, the, the terrible part about it. i've looked at it all###and it all looks still pretty good to me.","###speakerb44.###speakera45.### but, but, un-, unfortunately my, my, my wife really feels as though it's, it's just been an inappropriate, uh, thing 0 *t*-1 to, to,###i mean that rug is thirteen years old,###why * not replace it *t*-1.###i mean, uh, i say 0 it might go for another thirteen###but, uh, too late,###we'll never find that out.###speakerb46.###this is so funny."
"347","176285:67","what they were doing *t*-1",0.39551724137931,0.431240620659051,"and so, many times, at lunchtime, i would go over and visit the children and eat with them and see what they were doing *t*-1.","###and,###speakerb28.###i think 0 it's real important that you have a place that, first of all parents have a lot of input into *t*-1 and that they're always welcome and that they have a lot of activities where parents come in during the day *t*-2 and that at any time you can drop in.###and we had a really wonderful arrangement, uh,###i'm with the university actually###speakera29.###uh-huh.###speakerb30.###and they had a wonderful, uh, program that *t*-1 started at age three###and it was about a block away from the hospital where i work *t*-1.","###and they had wonderful,###they had things like gardens and lots of pets###and just, they had a four to one uh, teacher student ratio.###speakera31.###yeah.###speakerb32.###so that, that sort of an,###most of the teachers had degrees.###uh,###speakera33."
"348","176495:4","what did you do *t*-1 when your kids were growing up *t*-2?",0.265,0.386695401231167,"what did you do *t*-1 when your kids were growing up *t*-2?","###uh-huh.###speakerb43.###i'm sure 0 there must be some good ones around here somewhere.###speakera44.###huh.###speakerb45.###but it's really, it's really, really very difficult###and,###speakera46.###yeah.","###were you,###speakerb47.###well, when, when### the, uh, the first, uh, ten years, see first ten or twelve years, i stayed home.###speakera48.###uh-huh.###speakerb49.###and, uh, then after that i, i went to work.###speakera50.###uh-huh."
"349","177026:4","what do you think *t*-1?.",0.372222222222222,0.375241969864396,"what do you think *t*-1?.","###that's a lot easier.###speakerb102.###you've got something going all the time.###speakera1.###uh, with regard to, uh, to jury trials. i, you know, i, i really feel as though, uh, jury trials are, are, uh, whatever system *t*-1 has been, been used *-3 historically, in particular jurisdiction, you know, is really the, the only kinds of things that you can use *t*-2. because the, the jurisprudence is, you know, based on, on, uh, you know, on accumulated n-, body of law.###and if, if you have a situation where you change that body of law *t*-1, then all of sudden they, they start, they could start *-2 going back and digging up all these cases that, uh, that *t*-3 would be handled *-4 differently were they judged *-5 by today's standards.###speakerb2.###mumblex.###speakera3.###so i, i really don't think 0 it, they can really do much of anything *-1 to change it.","###speakerb4.###uh, i, i don't think so.###possibly in the jury selection would be the only,###speakera5.###speakerb6.###just for example, what we're seeing *t*-1 in california i guess *t*-2.###it makes 0 you wonder, uh, had the jury been a different group of people what *t*-1 would have happened with that outcome.###uh, and th-, and the problems that, that *t*-3 has come that *t*-4 has come from this decision that that jury came to *t*-1 after all of us witnessed what we did *t*-2 with the video tape beating. uh just makes you wonder i guess whether or not they,###speakera7.###well won't,"
"350","177068:9","hey, what do you think *t*-1,",0.235,0.325244847040373,"hey, what do you think *t*-1,","###and, uh, uh, just like the burning and looting is self-destruct.###speakerb18.###uh-huh.###speakera19.###everybody says well this is the nineties###speakerb20.###oh, yes.###speakera21.###and they're going *-1 to rebuild###and it'll be even better.","###you know, some, some black guy with capital is going *-1 to come in and invest in that area?###speakerb22.###that's right.###speakera23.###with everybody with that mind set. they, they're they're going *-1 to, that whole area is going *-2 to be turned *-3 into residential ghetto, you know,###speakerb24.###they're only going *-1 to suffer.###speakera25.###and you might even be able *-1 to, to use it for, for a bombing test site, you know.###speakerb26."
"351","177104:40","what the circumstances surrounding the deaths",0.522916666666667,0.423869126301839,"i'm not su-, exactly sure, uh, what the circumstances surrounding the deaths.","###speakerb30.###yeah,###it's really ridiculous.###speakera31.###and i'm just trying *-2 to determine, you know, how you address, how you weigh, you know, rodney getting, getting the hell beat *-1 out of him against, you know, forty deaths *t*-3.###speakerb32.###against forty other people being,###speakera33.###yeah.###and there's no other,","###and i'm very upset that the news media has not identified those deaths and, and pursued it, you know, because i'm interested in the circumstances surrounding this thing.###speakerb34.###those deaths.###speakera35.###speakerb36.###uh-huh.###speakera37.###is it a looter that *t*-1 got shot *-2 by a store owner?###i, you know,###no tears."
"352","177256:4","how do you feel *t*-1 about haitian immigration?",0.224705882352941,0.345418544071153,"how do you feel *t*-1 about haitian immigration?","###speakera25.###and then the, third thing is, uh, the political aspect of, uh, uh, * letting steam come out from under the lid in mexico.###speakerb26.###speakera27.###they can not close off the mexican border. not because it's physically impossible but because the explosion that *t*-1 would take place in mexico would be, uh, uh, would spill over to this country###speakerb28.###speakera29.###so they keep *-1 allowing, uh, the pressure cooker to let off steam.###speakerb30.###and i think 0 probably it's pretty important right there.","###speakera31.###uh, that's one of the few things i guess 0 i found myself in agreement with pat buchanan *t*-1.###i think 0 they're a very difficult group 0 * to integrate *t*-1 into, uh, society.###they're very difficult, uh, group 0 * to find jobs and, uh, and, uh, places for *t*-1.###and so, uh, uh, i don't deny that we may have been involved in * causing the problem that, uh, in that they're pretty miserable where they are *t*-1.###but i'm not to sympathetic about, uh, * letting large numbers of haitians in.###speakerb32.###actually, actually i feel that if we accepted these people that we would eventually have almost the total population here.###speakera33.###yeah."
"353","177405:132","how they bought stuff *t*-1",0.376428571428571,0.401425370451754,"i, i think i think 0 people would be, would get very, very, you know, they'd be very careful about how they bought stuff *t*-1.","###back when i was in graduate school *t*-1, i did all of the recycling of the, uh, paper from the computer center###and, uh, in fact i think 0 i was the first person in our department 0 *t*-1 to have my thesis published *-2 on recyclable pa-, recycled paper.###speakera32.###huh.###speakerb33.###speakera34.###well that's certainly, uh, you know, uh, getting into the swim of things.### i, i think 0 it should be, i-, it should go to the, to the heart of the matter though and say, okay guy,### you, y-, everybody gets, you know, five pounds of garbage that they can throw *t*-1 away, you know.###uh, but more than that every week, uh, you've got *-1 to pay by the pound.","###speakerb35.###i think 0 that's a wonderful idea.###speakera36.###speakerb37.###the only alternative 0 i would see *t*-1 is, uh, and this would actually be a little more workable since * weighing everybody's garbage would be a real pain. uh, if you did it by volume rather than by weight it would, uh, speak more directly to the space needs and the landfill###speakera38.###uh-huh.###speakerb39.###and it would also cause people to compact their garbage more.###speakera40."
"354","18264:21","wh-, d-, what do you plan, have *t*-1 planned *-2 for your yard?",0.403333333333333,0.398762792529446,"wh-, d-, what do you plan, have *t*-1 planned *-2 for your yard?","###speakera143.###okay.###bye-bye.###speakera1.###okay.###um, what do you do *t*-1 this weekend?###speakerb2.###well, uh, * pretty much spent most of my time either in the yard or at nurseries *-1 buying stuff for the yard.###speakera3.###huh. which is,","###speakerb4.###well, uh, we just bought our house, uh, last july,###and it's, it, it, the house is forty years old###so there's, there's an established lawn and whatnot, flower beds, things like that,###but they've, uh, they've gone a few years of neglect.###speakera5.###uh-huh.###speakerb6.###so, we're in the process of, uh, * revitalizing the whole situation.###we've got, um, different flower beds in front and, uh, a window box, a built in window box, um,"
"355","18589:40","what they have *t*-1",0.472413793103448,0.46033105457155,"and, uh, i don't know, that what they have *t*-1,","###speakerb124.###yeah.###speakera125.###speakerb126.###yeah.###speakera127.###and, uh, it's, it's all on lake greenbelt, that property out there.###speakerb128.###okay.###speakera129.","###they have all the water 0 they want *t*-1,###speakerb130.###uh-huh.###speakera131.### they can, they can actually, they can pump water,###i mean, they have *-1 to get permission###but they can pump water up from the shore,###speakerb132.###okay.###speakera133."
"356","18673:73","what, what * to, what *-2 to put *t*-3 on one side of the house and things like that",0.360833333333333,0.404388068746999,"and, you know, we're trying *-1 to decide what, what * to, what *-2 to put *t*-3 on one side of the house and things like that,","###so that's all 0 they work on *t*-1.###just a leafy,###they don't do anything.###speakerb156.###uh-huh.###yeah,###that's something 0 i've been, uh, been *-1 looking around and noticed *t*-2 0 all the flowering trees and stuff are, at this time of the year###speakera157.###uh-huh.###speakerb158.","###but there's so many things that they, *t*-1 they last for just a couple of weeks### and then it, then it's just a, a bush there from then on.### it's kind of, it's kind of disappointing.###speakera159.### i, i don't know### my, my wife and i, we planted on the, on the south side of our, of our house we planted some gardenias.###speakerb160.###uh-huh.###speakera161.###and they did real fine during the summertime"
"357","18835:114","what all they can do *t*-1 for you",0.6684,0.44605380841329,"i think 0 that's when you, you start *-1 deciding that you really need greater assets than you already have *?* *t*-2. when you start *-3 seeing what all they can do *t*-1 for you *t*-2.","###oh, well, it sounds like you're pretty much into computers.###speakerb54.###well, i sure need them.###uh, there's no way that i could begin *-1 to process and keep up with the kinds of information or the magnitude of information that i need *t*-2 *-3 to, to try *-4 to do my job *t*-5 without them.###speakera55.###i can believe that.###well, it's, it's been interesting.###speakerb56.###yes,###uh, maybe you'll play around some and figure out how they can help you do different things *t*-1.","###speakera57.###yeah,###of course, needs and wants aren't necessarily the same thing.###speakerb58.###well, i understand that, you know.###mumblex###if, needs and wants were the same i'd have a four eighty-six machine at home.###speakera59.###i wo-,### is, is that the newest thing now, the four eighty-six?"
"358","1946:71","what they call *t*-2 world music. which *t*-3 is, you know, * using all these natural forms of music",0.239230769230769,0.310379420412154,"i mean, i like, you know, things like *-1 to hear, you know, what they call *t*-2 world music. which *t*-3 is, you know, * using all these natural forms of music","###speakera97.###uh-huh.###speakerb98.###i saw some promise, you know, with, with a lot of the new wave, when it, when it came out, uh, back in the mid and early eighties *t*-1.###speakera99.###yeah.###speakerb100.###and then, um, i don't know###music is kind of in a weird, it's in a very weird position right now.###i think that,","###and,###speakera101.###like paul simon.###like,###speakerb102.###yeah,###yeah,###paul simon.###speakera103.###yeah."
"359","2084:4","what do you all do *t*-1?",0.419375,0.436447304952156,"what do you all do *t*-1?","###speakera5.###speakerb6.###uh-huh.###speakera7.###speakerb8.###a running total.###speakera9.###speakerb10.###yeah.###speakera11.","###speakerb12.###uh, we've, we've, uh, taken how much we have *t*-2, you know, write down how much we have *t*-1 coming in each month###and then, uh, we've,###at the beginning of the year we sat down and determined how much we could spend *t*-1.###we sat dow-, made up different accounts like, you know,###we've set a budget for each, you know, household expenses, or food, and clothing and entertainment and then our, our own fun money and just stuff like that###and then we write down each, each time 0 we spend something *t*-1, we write down in a book###and at the end of the month we tally it up *-1 to see how close we, you know### we, we try *-1 to stay within a certain budget,###so."
"360","21324:26","so what do you, what do you consider *t*-1 your favorite shows?",0.538421052631579,0.41402178093395,"so what do you, what do you consider *t*-1 your favorite shows?","###speakerb30.###but he's doing them within the bounds of what a normal person would do *t*-1###speakera31.###right,###right,###that's a good point,###speakerb32.###and i think 0 that's,###i like that.###speakera33.","###speakerb34.###um, i think 0 my favorite show is hunter.###speakera35.###okay.###speakerb36.###and, i, i like the old ser-, series better when, um dede was in there *t*-1.###speakera37.###dede,###speakerb38.###yeah"
"361","2153:4","what are you all trying *-1 to do *t*-2 long term.",0.375238095238095,0.428854509683868,"what are you all trying *-1 to do *t*-2 long term.","###speakera31.###speakerb32.###yeah,###the only thing 0 we have, *-1 it to pay *t*-2 off is our, is a automobile loan and our house payment,###and that's the only thing 0 we ever,###speakera33.###that's good * to be in that kind of shape.###speakerb34.###we try *-1 to stay out of debt.###speakera35.","###speakerb36.###huh. oh it's long term.###we just,### he ha-, you know, his retirement plan and then to coda and stuff like that, that's all 0 we,###and you know, we just have our life insurance for right now.###speakera37.###uh-huh.###speakerb38.###so, we don't have any long term, you know, in stocks, or anything like that right now,###so."
"362","21649:34","so what, what, how do you spend the time with your children *t*-1?",0.274736842105263,0.337891639781037,"so what, what, how do you spend the time with your children *t*-1?","###and i'm doing my master's at n c state###speakera2.###oh, uh-huh.###speakerb3.###so, uh, uh, children wouldn't be very convenient for me right now.###speakera4.###well, no,###would they *?*,###no.###speakerb5.","###speakera6.###well both of mine are boys.###they're eight and eleven###speakerb7.###um.###speakera8.###speakerb9.###okay,###and did,###speakera10."
"363","21993:28","what degree, i mean, what are you wanting *-1 to do *t*-2 after you get out of college?",0.251764705882353,0.376583909874639,"what degree, i mean, what are you wanting *-1 to do *t*-2 after you get out of college?","###speakerb117.###i mean, it's like, if you plan a year ahead, you can probably save up seven hundred dollars you know, one thousand four hundred dollars * to send your child to college, you know.###speakera118.###yeah.###speakerb119.###speakera120.###what are you learning *-2 to be *t*-1?###speakerb121.###oh, oh, * excuse me?###speakera122.","###speakerb123.###well, i, i'm doing computer science, computer engineering.###speakera124.###oh, that's,###my husband's into, uh, computers.###speakerb125.###yeah,### and, and now i'm looking for a job before they have *-1 to send me back home###speakera126.###uh-huh."
"364","2224:28","what he would do *t*-1",0.216551724137931,0.364292620431011,"so you know, i don't know what he would do *t*-1.","###yeah,### that, that's the other financial thing 0 i guess that we've done *t*-1 is with our life insurance is, since i'm at home now is, is * figuring out, uh, what we would need *t*-2 if something happened to my husband, or what he would need *t*-3 if something happened to me,###that's a, a big thing 0 * to think about *t*-1.###speakerb54.###right,###yeah, you know,###if, i would sell the, you know,###if, he, something would happen to him, i wouldn't stay in texas,###i would, uh, sell the house and move back home, you know, to my home town,### and, and, uh, i wouldn't stay here in texas,","###speakera55.###okay,###i guess 0 that's most of my, um, financial plans right now.###speakerb56.###yeah###mine too.###speakera57.### is, is there anything 0 you'd like *-1 to add *t*-2?###speakerb58.###no,"
"365","22294:18","how you combat that *t*-1",0.213214285714286,0.344996549327119,"and i don't know how you combat that *t*-1.","###and the kids are just sitting there in the same room.###speakerb68.###uh-huh.###speakera69.###it's just that they have absolutely no, no morals###speakerb70.###uh-huh.###speakera71.###and it's really sad.###speakerb72.","###i rea-,###i don't know what the answer *ich*-2 is *t*-1 to that problem, you know.###speakera73.###but i like your idea of education###speakerb74.###uh-huh,###speakera75.###i mean if the parents aren't supplying it, they've got *-1 to get it from someone else from the schools,###speakerb76.###uh-huh."
"366","22310:6","and what do those kids do *t*-1,",0.272352941176471,0.429091036549424,"and what do those kids do *t*-1,","###uh-huh,###speakera75.###i mean if the parents aren't supplying it, they've got *-1 to get it from someone else from the schools,###speakerb76.###uh-huh.###speakera77.###speakerb78.###yeah,###speakera79.###speakerb80.","###they get it at school and come home,###what do they do *t*-1 then.### i, i feel, i feel for them,###i don't know how * to make it better for them *t*-1###or, you know, because it,###they can't remove themselves,###they can't just leave and say okay, well, it's not acceptable,###i'm leaving the big city, mom,###and i'm, i'm going off, you know,###when they're ten *t*-1, they have *-2 to live in it,"
"367","22312:4","what do they do *t*-1 then.",0.290588235294118,0.334149491026009,"what do they do *t*-1 then.","###i mean if the parents aren't supplying it, they've got *-1 to get it from someone else from the schools,###speakerb76.###uh-huh.###speakera77.###speakerb78.###yeah,###speakera79.###speakerb80.###and what do those kids do *t*-1,###they get it at school and come home,","### i, i feel, i feel for them,###i don't know how * to make it better for them *t*-1###or, you know, because it,###they can't remove themselves,###they can't just leave and say okay, well, it's not acceptable,###i'm leaving the big city, mom,###and i'm, i'm going off, you know,###when they're ten *t*-1, they have *-2 to live in it,###and, uh-huh.###speakera81."
"368","22449:4","what'd you do *t*-1 with them?",0.257368421052632,0.360783747251316,"what'd you do *t*-1 with them?","###speakerb8.###speakera9.###oh, neat,###speakerb10.###and, uh, i have caught one or two small sharks###speakera11.###oh, really.###speakerb12.###and, uh, yes.###speakera13.","###speakerb14.###* put them back.###speakera15.###you didn't get a big kick out of *-1 killing them like some people do?###speakerb16.###no,###no,###no,###i love shark steak,###but, uh, the ones 0 i caught *t*-1 were never large enough * to really do anything."
"369","22805:4","how do you feel about them *t*-1, i mean, since you've kind of been close to that.",0.22875,0.392731884793345,"how do you feel about them *t*-1, i mean, since you've kind of been close to that.","###and i,###speakera1.###all right.###well, on this subject, i really hadn't had *-1 to deal with *-2 putting someone in there yet,###but my mother's always been administrator of a nursing home###speakerb2.###uh-huh.###speakera3.###so i've always been involved, you know, in one.###speakerb4.","###speakera5.###well, i've well, i can kind of see both sides, you know,###speakerb6.###speakera7.###i really can *?*.###uh, nursing homes to me,###i would personally be the last resort you know, i rea-, you know if i had *-1 to put someone in there.###speakerb8.###uh-huh.###speakera9."
"370","23059:21","what the other solution would be *t*-1",0.204074074074074,0.365905192210509,"but i really don't know what the other solution would be *t*-1 you know,","###it's not all bad###speakera109.###no.###speakerb110.###but i guess 0 once you get ill, then, you know, you really have some problems if you can't get around and do things.###speakera111.###around,###yeah.###speakerb112.###speakera113.","###speakerb114.###no.###speakera115.###i really don't.###but no,###when the time comes *t*-1 i'm really, hopefully we'll really look around before i decide on one for my parents###speakerb116.###uh-huh.###speakera117.###* really do,"
