<<<<<<< HEAD
"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext","domain_size_question","domain_type_question","domain_granularity_question","domain_size_context","domain_type_context","domain_granularity_context"
"850","19514:54","you know. what's, uh, what's, what's *t*-1 really happening here.",0.0841176470588235,0.178047003047279,"you know. what's, uh, what's, what's *t*-1 really happening here.","### in, in the, in, you know,###i hope that what *t*-1's happening is exactly the way 0 it appears *t*-2.###speakera105.###uh-huh.###speakerb106.###you know, some reason or other, you know, is, uh,###it *exp*-2's kind of a strange thing 0 we've been trying *-1 to make something like this happen for so long that when it finally happens *t*-3 you say, whoa, * wait a minute,###speakera107.###nobody knows what * to do *t*-1.###speakerb108.","###speakera109.###is it real?###speakerb110.###speakera111.###uh-huh.###speakerb112.###but you wonder how, well, this thing,### w-, who, was it *t*-2###boris yeltsin, the guy that *t*-1's running the, uh, or evidently was elected *-2 president of the soviet, for the russian republic, which *t*-3 is, i guess, the, uh, the biggest,###speakera113."
"851","19578:21","wh-, uh, w-, what do you get shot *-1 by *t*-5",0.141904761904762,0.31611104137026,"wh-, uh, w-, what do you get shot *-1 by *t*-5","###speakera135.###* died down on that.###i thought 0 it *exp*-1 was interesting that recently here the warsaw pact no longer exists as a militor-, military force,###but it's merely an economic now.###speakerb136.###yeah,###well, * wonder if that,###speakera137.###well, i mean at,###speakerb138.","###something that *t*-2's called *-1 a, an economic force or what *t*-3 is called *-4 a military pact,###speakera139.###yeah,###exactly.###speakerb140.###you know, it's all,###you can change the name of something###but i wonder if it's still, exists.###speakera141.###uh-huh."
"852","19603:4","what are we going *-2 to do *t*-1 with all the soldiers over there?",0.225,0.288943699599873,"what are we going *-2 to do *t*-1 with all the soldiers over there?","###what do you do *t*-1 with all these troops that *t*-2 have been taken care of *-3 by, uh, bulgaria and, and czechoslovakia###speakera143.###exactly### and, and all the,###speakerb144.###and now all of a sudden they're going home###and somebody's got *-1 to pay for their,###speakera145.###well, that's what they're saying *t*-2###the whole problem, you know, with, if we were *-1 to demilitarize europe,","###speakerb146.###yeah.###well, that's not,###speakera147.###what *t*-1's going *-3 to happen to the economies that *t*-2 are no longer have a, a million plus people *ich*-4 in the indu-, you know, in each country from the u s...###speakerb148.###yeah.###speakera149.###speakera1.###yeah,"
"853","1965:4","what do you mean *t*-1 by world music?",0.149411764705882,0.27208616714736,"what do you mean *t*-1 by world music?","###speakera103.###yeah.###speakerb104.###well, you know, really that's not world music.###but, what, what paul simon's doing *t*-1, i think 0 *t*-5 is, is, is great because he's, you know i think, i think that using, i guess 0 what they call *t*-2 it is *rnr*-3 eclectic, you know. *-4 drawing from a lot of different sources and making, you know, a synthesis of a new type of music.###um,###speakera105.###yeah.###speakerb106.###speakera107.","###speakerb108.###well, world music is, um,### a lot of the, a lot of where they, where they make music that they adapt *t*-1 to a, to another kind of, to another type of listener *t*-2.###speakera109.###uh-huh.###speakerb110.###uh, for example, * let's say 0 you're taking like an original brazilian form of music and, with a certain style,###and then you try *-1 to make it a little bit more listenable for, * let's say *rnr*-2 another audience, * let's say *rnr*-3 a north american.###speakera111.###uh-huh."
"854","19672:9","so, what's the latest one 0 you've read *t*-1 *t*-2?",0.0345,0.0888804637820104,"so, what's the latest one 0 you've read *t*-1 *t*-2?","###speakerb20.###so, he considered himself to be, you know, a, a true vietnam soldier.###speakera21.###yeah.###well, any of the guys that *t*-1 were ground mumblex###yes.###yeah,###i can imagine.###speakerb22.###yeah.","###speakera23.###well, i tell you what,###i'm a kind of, uh, a history nut.###i'm trying *-1 to think back now,###i read an awful lot of, uh, periodicals and, uh, you know, almost what you call *t*-1 reference books.###speakerb24.###uh-huh.###speakera25.###and, uh, the last, uh, i'm embarrassed *-1 to say 0 the last, you know, honest to gosh, cover to cover book that i read *t*-2, i can not, right offhand, i tried *-3 to read, uh, one of the, the michener, uh, lone star or the, the texas history book.###speakerb26."
"855","19794:18","why they actually held them off *t*-1",0.0245161290322581,0.0703722819334156,"well, you know, why they actually held them off *t*-1?","###they were some groups of it, the vicksburg,###if you ever get a chance * to go over to vicksburg, the battleground at vicksburg, uh, there's an area there where there was, uh, some texas, uh, groups *t*-1###and they had an interesting time there.###speakerb66.###oh, i'll bet 0 they did.###speakera67.###and down there at sabine pass, uh,###i can't think of the guy's name###but he held off, uh, you know, just he and a handful of guys managed *-1 to hold off the whole union navy for a while from *-2 coming up the sabine river which *t*-3 was of no consequence but still is an interesting story.###speakerb68.","###none of the yankees wanted *-1 to listen to their kind of luted grammar.###speakera69.###that could be it, could be it.###speakerb70.###now, you didn't hear me say that.###outside of, uh,###speakera71.###and then the last civil war battle was fought *-1 at val verde, you know,###over there on the texas border you had a lot of, of groups heading for mexico###and they were cut *-1 off at the pass *ich*-2 more or less, at eagle pass."
"856","19857:18","so, you know. what does that make me *t*-1,",0.308,0.399309931071883,"so, you know. what does that make me *t*-1,","###speakerb86.###speakera87.###it sounds like iowa or something.###speakerb88.###iowa and nebraska.###speakera89.###uh-huh.###speakerb90.###yep.###and then i had probably lived the last eleven years in massachusetts","###an honorary yankee###speakera91.###uh-huh.###speakerb92.###or, god knows what.###speakera93.###yeah,###on,###yeah.###speakerb94."
"857","20027:83","what they were talking about *t*-1",0.0696296296296296,0.211123031602273,"*-2 even having read the book, and i've read that book probably three times, *-2 watching that movie, i couldn't figure out, what they were talking about *t*-1, at all.","###patrick stewart was in that.###i guess 0 the guy that *t*-1's on the new star trek series was in that thing, uh.###speakerb156.###i don't know,###i just remember 0 sting was in it.###speakera157.###oh, really?.###speakerb158.###yeah,###and if you were trying *-1 to follow any type of, uh, plot, it, it total-,","###speakera159.###uh-huh.###speakerb160.###speakera161.###* couldn't,###speakerb162.###speakera163.###speakerb164.###speakera165.###yeah."
"858","20121:21","well, how, how do you feel *t*-1 about the immigration laws?",0.167,0.258540437639331,"well, how, how do you feel *t*-1 about the immigration laws?","###speakera195.###oh the worst kind,###yeah,###speakerb196.###speakera197.###yeah.###speakerb198.###yeah,###all the characteristics...###speakera1.","###speakerb2.###at,###currently, i think 0 they are a little restrictive. uh, particularly for, uh, certain ethnic groups or from certain countries.###um, i think 0 we should permit, uh, more immigration from eastern europe, for example, uh, particularly the, uh, the jewish, uh,, uh, people from russia.###i think 0 we could permit more of them *ich*-1 in than we have permitted *?* in the last, uh, several years.###and, i think 0 we have, uh, uh, too much restriction on the, uh, on the orientals also,###but, of course, that's just my opinion.###speakera3.###yeah,###well, i'm not real sure why i got this topic *t*-1, because i don't think 0 i checked it off on the list because i know very little about the current immigration laws."
"859","20276:21","what y'all are paying *t*-1 in dallas",0.169333333333333,0.263084270402723,"uh, i don't know what y'all are paying *t*-1 in dallas,","###speakerb6.###and you're right.### we, i mean, we, you know, we do have a good government.###we do have a lot of things that, you know, that, you know, the taxes are there * to support *t*-1,###but i do think 0 they're mismanaged###and i think that sometimes it's too easy of a, i don't know, to easy of an answer.###it seems *-2 to say, 0 i'll tax them if you can't get enough money, instead of *-3 trying *-1 to figure out how * to cut budgets or cut spending or, or, you know, get all of the waste out of the spending *t*-4.###speakera7.###huh-uh.###speakerb8.","###but, you know, it seems like we pay the state,###you know there's a, the taxes set * by, you know, the state###and the city can add theirs,###and the county adds theirs,###and, you know, we're paying almost eight percent sales tax, right now. which *t*-1 seems to me nuts.###i came from california###and, you know, when i left there *t*-1, we paid six cents on the dollar,###and that was like one of the highest in the nation.###speakera9.###right."
"860","20333:4","where do you, do you come from *t*-1 originally",0,0,"where do you, do you come from *t*-1 originally","###that's true.###and i did pay state tax in california,###but my goodness,### that, that,### the, what did you call it *t*-1, the sales tax, is just getting outrageous * to pay.###speakera25.###yeah.###that's true.###speakerb26.###you don't sound like you're from dallas.","###texas?###speakera27.###yeah.###i do.###i've lived in, in the dallas area here since i was like four.###speakerb28.###oh, okay.###speakera29.###so. uh, it's, i don't know, an urban area, i guess 0 *t*-1###whatever."
"861","20675:4","what are trying *-1 to get *t*-2?",0.151052631578947,0.209546991198795,"what are trying *-1 to get *t*-2?","###speakera167.###yeah.###yeah,###i'm, uh, turning in a capital request right now,###speakerb168.###you are *?*.###speakera169.###yeah.###that's funny 0 that's where you're from *t*-1.###speakerb170.","###speakera171.###a machine that *t*-1 puts back grind tape on and off the waivers.###speakerb172.###oh.###okay.###so you work in back grind?###speakera173.###yeah.### i'm, i'm sort of an acting process engineer.###speakerb174."
"862","2084:4","what do you all do *t*-1?",0.1275,0.27886675432304,"what do you all do *t*-1?","###speakera5.###speakerb6.###uh-huh.###speakera7.###speakerb8.###a running total.###speakera9.###speakerb10.###yeah.###speakera11.","###speakerb12.###uh, we've, we've, uh, taken how much we have *t*-2, you know, write down how much we have *t*-1 coming in each month###and then, uh, we've,###at the beginning of the year we sat down and determined how much we could spend *t*-1.###we sat dow-, made up different accounts like, you know,###we've set a budget for each, you know, household expenses, or food, and clothing and entertainment and then our, our own fun money and just stuff like that###and then we write down each, each time 0 we spend something *t*-1, we write down in a book###and at the end of the month we tally it up *-1 to see how close we, you know### we, we try *-1 to stay within a certain budget,###so."
"863","21254:20","why the two of them happen, *-1 to be my two favorite shows *t*-2",0.141724137931034,0.249185372270715,"so, i don't know why the two of them happen, *-1 to be my two favorite shows *t*-2,","###speakerb6.###speakera7.###um, quantum, leap has, i mean quantum leap is kind of a comedy in its own way, i guess 0 *t*-1,###but, uh, mostly it's, it's kind of science fiction,###and, it's, um, it's adventure and things like that###speakerb8.###uh-huh.###speakera9.###and then night court is just pure, you know, weird fun, you know,### just, it's, it's nothing serious about it at all.","###speakerb10.###speakera11.###but they, that's the way 0 it is *t*-1,###so.###speakerb12.###it *exp*-1's funny that those are my two, my husband's two favorite shows, too,###speakera13.###speakerb14.###and i enjoy both, *-1 watching both of them,###but i used *-1 to didn't like night court"
"864","21324:26","so what do you, what do you consider *t*-1 your favorite shows?",0.164736842105263,0.274172865604746,"so what do you, what do you consider *t*-1 your favorite shows?","###speakerb30.###but he's doing them within the bounds of what a normal person would do *t*-1###speakera31.###right,###right,###that's a good point,###speakerb32.###and i think 0 that's,###i like that.###speakera33.","###speakerb34.###um, i think 0 my favorite show is hunter.###speakera35.###okay.###speakerb36.###and, i, i like the old ser-, series better when, um dede was in there *t*-1.###speakera37.###dede,###speakerb38.###yeah"
"865","21393:64","well when did this happen *t*-1",0.146428571428571,0.312685077469261,"and, you know, you kind of, you're wondering, you know, well when did this happen *t*-1?","###speakerb58.###and i think 0 that's what i didn't like *t*-1.###speakera59.### and, and, and even, even at the beginning dede and, and hunter would decide that one of them would go *-1 do this, while the other one would do, would go this,###but, uh, it seemed like it was almost two different organizations you know,###speakerb60.###uh-huh.###speakera61.###like hunter was the boss,###and this other girl was not *?*,","###speakerb62.###right.###speakera63.###so, yeah,### i, i kind of agree with that.###speakerb64.###and i like the new lady better,###but i'd just as soon that they didn't have the romance there.###i'd just as soon have the, the police story without all the romance.###speakera65."
"866","21434:18","why they don't, you know, get together or whatever *t*-1",0.106923076923077,0.241209771456618,"and you always wonder, why they don't, you know, get together or whatever *t*-1.","###and then they'd pull it back,###and they'd start it and pull it back.###and that really made it a very interesting, uh, show to where you never really knew which, which one *t*-1 was going *-6 to show up. you know, whether it was going to, where they're going *-2 to be real close *t*-4 or whether they're just going *-3 to be partners *t*-5, you know###speakerb72.###uh-huh.###speakera73.###and, that, that i kind of thought 0 *t*-1 was good,###but, um, you know, it's, i guess 0 *t*-1, you know,###you always kind of sit there###and you see these two people together,","###speakerb74.###yeah.###speakera75.###and so i guess 0 that's what they decide *-1 to do *t*-2###speakerb76.###* just go ahead and quit the wondering###speakera77.###yeah.###speakerb78.### and, and,"
"867","21503:14","you know, why would they do that *t*-1?",0.162,0.268731914936174,"you know, why would they do that *t*-1?","###speakera99.###um, couple of examples would be, um, well, like i said, this one about max s-, or get well smart, the female character, barbara feldon###speakerb100.###uh-huh.###speakera101.###she had been at the beginning the, the intelligent one, the, the one who *t*-1 always solved the things and, and figured out and kept max from * getting real messed *-2 up.###well, in short, whenever they got married *-1 *t*-2, she got dingy.###speakerb102.###oh.###speakera103.","###speakerb104.###yeah.###speakera105.###it made no sense.###speakerb106.### i, i'm guess 0 it's falling back into our traditional stereotype which a lot of shows###speakera107.###unfortunately, that's probably true.###speakerb108.###yeah,"
"868","2153:4","what are you all trying *-1 to do *t*-2 long term.",0.0638095238095238,0.143821979908364,"what are you all trying *-1 to do *t*-2 long term.","###speakera31.###speakerb32.###yeah,###the only thing 0 we have, *-1 it to pay *t*-2 off is our, is a automobile loan and our house payment,###and that's the only thing 0 we ever,###speakera33.###that's good * to be in that kind of shape.###speakerb34.###we try *-1 to stay out of debt.###speakera35.","###speakerb36.###huh. oh it's long term.###we just,### he ha-, you know, his retirement plan and then to coda and stuff like that, that's all 0 we,###and you know, we just have our life insurance for right now.###speakera37.###uh-huh.###speakerb38.###so, we don't have any long term, you know, in stocks, or anything like that right now,###so."
"869","21649:34","so what, what, how do you spend the time with your children *t*-1?",0.463157894736842,0.395264364860602,"so what, what, how do you spend the time with your children *t*-1?","###and i'm doing my master's at n c state###speakera2.###oh, uh-huh.###speakerb3.###so, uh, uh, children wouldn't be very convenient for me right now.###speakera4.###well, no,###would they *?*,###no.###speakerb5.","###speakera6.###well both of mine are boys.###they're eight and eleven###speakerb7.###um.###speakera8.###speakerb9.###okay,###and did,###speakera10."
"870","21666:16","what, what are you doing *t*-1?",0.229333333333333,0.381584416173757,"what, what are you doing *t*-1?","###speakerb9.###okay,###and did,###speakera10.###and they're into sports###speakerb11.###yeah.###speakera12.###i mean, as a matter of fact, that's what we're doing *t*-1 tonight.###speakerb13.","###speakera14.###baseball has started.###speakerb15.###oh, okay.### do, do they play like, uh, like does the eight year old play baseball?###speakera16.###oh, oh, yes,###we start here at, uh, five.###speakerb17.###okay,"
"871","21725:6","and where do you go *t*-1?",0.24875,0.386813908746829,"and where do you go *t*-1?","###speakera32.###oh, yeah,###yeah,###yeah.###speakerb33.###in the summer or like in the easter time, like around now?###speakera34.###no,###usually in the summer time.###speakerb35.","###speakera36.###different places every year.###we,###speakerb37.### have, have you been out of the country?###speakera38.###no.###speakerb39.###oh, okay,###well, first, they always say, * get *-1 to know your country first before you leave,"
"872","21920:20","how we can get rid *-1 of the problem *t*-2",0.4825,0.409806423019242,"and * let's see how we can get rid *-1 of the problem *t*-2, you know,","###thing is, is, that, you know, like if, if they would ever happen *-1 to have a drug problem, * suppose, that they could feel comfortable *-2 coming to me and saying, i got a problem you know,###speakera96.###problem,###uh-huh###speakerb97.### and, uh and that would make any parent feel good and bad at the same time, you know,###speakera98.###yeah.###speakerb99.###first of all you're coming to me","###and that's uh, that's very, that's very hard 0 * to do *t*-1,###because once you're best friends with your parents, then, i think 0 everything go a lot better.###speakera100.###uh-huh,###yeah,###i agree with you very much so.###now, we waited several years before we started *-1 having children because we was still in college,###and we knew time wise, or, and money wise, too###speakerb101.###yeah."
"873","21989:4","what are you learning *-2 to be *t*-1?",0.0347058823529412,0.0721212214832451,"what are you learning *-2 to be *t*-1?","###speakera116.###oh, yeah,### if you cou-, if you can *?*,###yeah.###speakerb117.###i mean, it's like, if you plan a year ahead, you can probably save up seven hundred dollars you know, one thousand four hundred dollars * to send your child to college, you know.###speakera118.###yeah.###speakerb119.###speakera120.","###speakerb121.###oh, oh, * excuse me?###speakera122.### what degree, i mean, what are you wanting *-1 to do *t*-2 after you get out of college?###speakerb123.###well, i, i'm doing computer science, computer engineering.###speakera124.###oh, that's,###my husband's into, uh, computers.###speakerb125."
"874","21993:28","what degree, i mean, what are you wanting *-1 to do *t*-2 after you get out of college?",0.15,0.274248974473926,"what degree, i mean, what are you wanting *-1 to do *t*-2 after you get out of college?","###speakerb117.###i mean, it's like, if you plan a year ahead, you can probably save up seven hundred dollars you know, one thousand four hundred dollars * to send your child to college, you know.###speakera118.###yeah.###speakerb119.###speakera120.###what are you learning *-2 to be *t*-1?###speakerb121.###oh, oh, * excuse me?###speakera122.","###speakerb123.###well, i, i'm doing computer science, computer engineering.###speakera124.###oh, that's,###my husband's into, uh, computers.###speakerb125.###yeah,### and, and now i'm looking for a job before they have *-1 to send me back home###speakera126.###uh-huh."
"875","2224:28","what he would do *t*-1",0.235862068965517,0.30690293069144,"so you know, i don't know what he would do *t*-1.","###yeah,### that, that's the other financial thing 0 i guess that we've done *t*-1 is with our life insurance is, since i'm at home now is, is * figuring out, uh, what we would need *t*-2 if something happened to my husband, or what he would need *t*-3 if something happened to me,###that's a, a big thing 0 * to think about *t*-1.###speakerb54.###right,###yeah, you know,###if, i would sell the, you know,###if, he, something would happen to him, i wouldn't stay in texas,###i would, uh, sell the house and move back home, you know, to my home town,### and, and, uh, i wouldn't stay here in texas,","###speakera55.###okay,###i guess 0 that's most of my, um, financial plans right now.###speakerb56.###yeah###mine too.###speakera57.### is, is there anything 0 you'd like *-1 to add *t*-2?###speakerb58.###no,"
"876","22261:16","how you combat that *t*-1",0.332903225806452,0.357483739009083,"i don't know how you combat that *t*-1.","###these people 0 they're stealing from *t*-1, they're just the big bad rich guy###speakerb58.###uh-huh.###speakera59.###and we don't have it,###so we deserve it,###and we should take it.###speakerb60.###uh-huh,###yeah.","### i, i don't know where you start or, with a lot of these kids *t*-1,###um, so many of them, all 0 they see *t*-1 is just the gangs###speakera61.###yes.###speakerb62.###and unless you can take them out of the environment enough to where they don't have the peer pressure from the gangs as soon as they come home from school *t*-1.###speakera63.###well, i think 0 a lot of it is 0 the parents are totally irresponsible, too.###we're talking these kids are fourteen years old.###speakerb64."
"877","22294:18","how you combat that *t*-1",0.293214285714286,0.351673813212572,"and i don't know how you combat that *t*-1.","###and the kids are just sitting there in the same room.###speakerb68.###uh-huh.###speakera69.###it's just that they have absolutely no, no morals###speakerb70.###uh-huh.###speakera71.###and it's really sad.###speakerb72.","###i rea-,###i don't know what the answer *ich*-2 is *t*-1 to that problem, you know.###speakera73.###but i like your idea of education###speakerb74.###uh-huh,###speakera75.###i mean if the parents aren't supplying it, they've got *-1 to get it from someone else from the schools,###speakerb76.###uh-huh."
"878","22310:6","and what do those kids do *t*-1,",0.277647058823529,0.354604170374601,"and what do those kids do *t*-1,","###uh-huh,###speakera75.###i mean if the parents aren't supplying it, they've got *-1 to get it from someone else from the schools,###speakerb76.###uh-huh.###speakera77.###speakerb78.###yeah,###speakera79.###speakerb80.","###they get it at school and come home,###what do they do *t*-1 then.### i, i feel, i feel for them,###i don't know how * to make it better for them *t*-1###or, you know, because it,###they can't remove themselves,###they can't just leave and say okay, well, it's not acceptable,###i'm leaving the big city, mom,###and i'm, i'm going off, you know,###when they're ten *t*-1, they have *-2 to live in it,"
"879","22312:4","what do they do *t*-1 then.",0.255882352941176,0.325154940442426,"what do they do *t*-1 then.","###i mean if the parents aren't supplying it, they've got *-1 to get it from someone else from the schools,###speakerb76.###uh-huh.###speakera77.###speakerb78.###yeah,###speakera79.###speakerb80.###and what do those kids do *t*-1,###they get it at school and come home,","### i, i feel, i feel for them,###i don't know how * to make it better for them *t*-1###or, you know, because it,###they can't remove themselves,###they can't just leave and say okay, well, it's not acceptable,###i'm leaving the big city, mom,###and i'm, i'm going off, you know,###when they're ten *t*-1, they have *-2 to live in it,###and, uh-huh.###speakera81."
"880","22314:16","how * to make it better for them *t*-1",0.571923076923077,0.413744068049506,"i don't know how * to make it better for them *t*-1","###uh-huh.###speakera77.###speakerb78.###yeah,###speakera79.###speakerb80.###and what do those kids do *t*-1,###they get it at school and come home,###what do they do *t*-1 then.### i, i feel, i feel for them,","###or, you know, because it,###they can't remove themselves,###they can't just leave and say okay, well, it's not acceptable,###i'm leaving the big city, mom,###and i'm, i'm going off, you know,###when they're ten *t*-1, they have *-2 to live in it,###and, uh-huh.###speakera81.###yeah,###it's really sad,"
"881","22449:4","what'd you do *t*-1 with them?",0.131052631578947,0.274244309914477,"what'd you do *t*-1 with them?","###speakerb8.###speakera9.###oh, neat,###speakerb10.###and, uh, i have caught one or two small sharks###speakera11.###oh, really.###speakerb12.###and, uh, yes.###speakera13.","###speakerb14.###* put them back.###speakera15.###you didn't get a big kick out of *-1 killing them like some people do?###speakerb16.###no,###no,###no,###i love shark steak,###but, uh, the ones 0 i caught *t*-1 were never large enough * to really do anything."
"882","22805:4","how do you feel about them *t*-1, i mean, since you've kind of been close to that.",0.134375,0.277319761286498,"how do you feel about them *t*-1, i mean, since you've kind of been close to that.","###and i,###speakera1.###all right.###well, on this subject, i really hadn't had *-1 to deal with *-2 putting someone in there yet,###but my mother's always been administrator of a nursing home###speakerb2.###uh-huh.###speakera3.###so i've always been involved, you know, in one.###speakerb4.","###speakera5.###well, i've well, i can kind of see both sides, you know,###speakerb6.###speakera7.###i really can *?*.###uh, nursing homes to me,###i would personally be the last resort you know, i rea-, you know if i had *-1 to put someone in there.###speakerb8.###uh-huh.###speakera9."
"883","23059:21","what the other solution would be *t*-1",0.31037037037037,0.392854264243718,"but i really don't know what the other solution would be *t*-1 you know,","###it's not all bad###speakera109.###no.###speakerb110.###but i guess 0 once you get ill, then, you know, you really have some problems if you can't get around and do things.###speakera111.###around,###yeah.###speakerb112.###speakera113.","###speakerb114.###no.###speakera115.###i really don't.###but no,###when the time comes *t*-1 i'm really, hopefully we'll really look around before i decide on one for my parents###speakerb116.###uh-huh.###speakera117.###* really do,"
"884","23104:7","so what do you think *t*-1 about it?",0.0871428571428571,0.237931562789447,"so what do you think *t*-1 about it?","###speakera127.###and i guess 0 we'd better get back to work, huh.###speakerb128.###okay.###speakera129.###all right.###bye-bye.###speakerb130.###bye.###speakera1.","###how are we doing in recycling *t*-1?###are we,###speakerb2.###well, i think 0 we need *-1 to do more.###i mean, i know 0 i need *-1 to do more.###they have programs *ich*-1 around where you can reach the, uh,###they come and pick up your newspapers if you have them bundled *-1 up.###speakera3.###uh-huh.###speakerb4."
"885","23316:16","what new york does *t*-1 about theirs",0.233076923076923,0.355525180326449,"i don't know what new york does *t*-1 about theirs.","###i think 0 we're getting, becoming more conscious because we just can't stick everything in landfills any more.###so.###speakera73.###no,###there's not going *-1 to be any room, shortly.###speakerb74.###no,###no,###the office,###speakera75.","###i guess 0 they still ship it out on barges somewhere.###speakerb76.###yeah,###it's probably sitting out on the barge somewhere.###speakera77.###yeah,### so. but i think 0 we're getting better at it###speakerb78.###yeah.###speakera79."
"886","23371:6","but what do you do *t*-1 with them in the meantime?",0.186111111111111,0.303898955515478,"but what do you do *t*-1 with them in the meantime?","###we tried *-1 to have an aluminum can drive with the cub scouts that i have *t*-2,###and we just don't have any place 0 * to store those kind of cans *t*-1.###speakerb92.###yeah.###speakera93.###you know, if we go out and pick up a bunch of cans from people, sure they'll save them for us,###there's no problem there.###speakerb94.###uh-huh.###speakera95.","###speakerb96.###that's right.###speakera97.###now i don't want a can, a garage full of cans.###speakerb98.###that's right,###who *t*-1 does.###you know people don't have room for that kind of stuff.###speakera99.###you know."
"887","23509:73","which kind of, uh, you know, where they could go *t*-1 from there",0.397666666666667,0.386948123880595,"maybe this pre group of people could decide, you know, which kind of, uh, you know, where they could go *t*-1 from there.","###speakerb14.###but the way 0 our system, our court system works *t*-1, that guy is going *-2 to have *-3 to hang around in jail or out on bail or something like that for an extreme period of time.###speakera15.###right.###speakerb16.###i just think 0 our system is overworked,###and we're starting *-1 to stretch the true meaning of, of right to a speedy trial.###speakera17.###yeah,### that's, that's a good idea.","###do they need a big lengthy twelve person ju-, jury###or do they need a six person jury or, you know, those kinds of things###and the degree of the, of the, you know, the seriousness of it, you know,###how,###is this open and shut, you know, like you were saying,###or do you need somebody to go off for three months and try *-1 to figure out what *t*-3 really happened. you know, a jury like that.###speakerb18.###you know, we,###speakera19.###they could be a good idea 0 * to,"
"888","23515:55","what *t*-3 really happened",0.0693333333333333,0.196923463748515,"or do you need somebody to go off for three months and try *-1 to figure out what *t*-3 really happened. you know, a jury like that.","###and we're starting *-1 to stretch the true meaning of, of right to a speedy trial.###speakera17.###yeah,### that's, that's a good idea.###maybe this pre group of people could decide, you know, which kind of, uh, you know, where they could go *t*-1 from there.###do they need a big lengthy twelve person ju-, jury###or do they need a six person jury or, you know, those kinds of things###and the degree of the, of the, you know, the seriousness of it, you know,###how,###is this open and shut, you know, like you were saying,","###speakerb18.###you know, we,###speakera19.###they could be a good idea 0 * to,###that could work.###speakerb20.###you know, kind of mumblex off what we've been talking about *t*-1 here, uh, i believe that our, we've become almost a litigious society where we, everyone is very quick *-2 to sue or to threaten *-2 to sue and that kind of stuff *t*-3,###and although we supporting a whole segment of society called * lawyers, maybe we don't need *-1 to do that.###speakera21.###yeah."
"889","23568:14","what that's called *-1 *t*-2",0.165,0.33649084230707,"i'd forgotten what that's called *-1 *t*-2.","###yeah,###that's true,###that's true, too.###but, uh, you know, that whole biblical concept like that, that's true in a lot of our,###um, you know, the, the way 0 the whole judicial system and the government is based *-1 on that *t*-2.###it doesn't work on that,###but it's based *-1 out of that.### and, uh, so that, you know, that could work,###speakerb36.###yes,","###there's a, a real name for that like the judean law, or something like that.###speakera37.###um, what is that called *-1 *t*-2?###the judeo-christian ethic.###judeo-christian ethic.###speakerb38.###well, that may be right.###it's in there some place.###speakera39.###yeah."
"890","23571:9","um, what is that called *-1 *t*-2?",0.158181818181818,0.346130120917063,"um, what is that called *-1 *t*-2?","###but, uh, you know, that whole biblical concept like that, that's true in a lot of our,###um, you know, the, the way 0 the whole judicial system and the government is based *-1 on that *t*-2.###it doesn't work on that,###but it's based *-1 out of that.### and, uh, so that, you know, that could work,###speakerb36.###yes,###i'd forgotten what that's called *-1 *t*-2.###there's a, a real name for that like the judean law, or something like that.###speakera37.","###the judeo-christian ethic.###judeo-christian ethic.###speakerb38.###well, that may be right.###it's in there some place.###speakera39.###yeah.###speakerb40.###i think 0 we both know that we're talking about the foundation of our legal society.###speakera41."
"891","23663:4","what are some of your favorite foods *t*-1?",0.311176470588235,0.33007352122181,"what are some of your favorite foods *t*-1?","###speakera67.###you too.###speakerb68.###bye-bye.###speakera69.###bye.###speakerb1.###all right.###speakera2.###all right.","###speakerb3.###mine, well,###speakera4.###i imagine 0 in argentina you've got some great foods.###speakerb5.###yeah,###well, we got, um, a lot of, uh, european dishes.###speakera6.###uh-huh.###speakerb7."
"892","23687:60","where they bring you a plank, sort of, with all this wonderful beef parts of beef, cooked and barbecued * *t*-1",0.261935483870968,0.412297783604995,"i've had, i've had that meal *ich*-2 in new york, uh, where they bring you a plank, sort of, with all this wonderful beef parts of beef, cooked and barbecued * *t*-1","###speakerb9.###so it's, uh, bishu,###like every sunday you go out,###and you buy all these parts of the cow,###and then you just cook them over a grill.###that's,###like, in our house, it's already built *-1 in.###there's this whole special place in the back###so you can make a barbecue.###speakera10.","###speakerb11.###yeah.###speakera12.###speakerb13.###yeah.###speakera14.###and it's marvelous mumblex.###speakerb15.###and then.###speakera16."
"893","23758:37","what do you, what other, what dishes do you serve *t*-1 with it?",0.3035,0.338934475890796,"what do you, what other, what dishes do you serve *t*-1 with it?","###and so they got, they got the meat place.###speakera36.###yeah.###speakerb37.###and so you just go there###and, you can't find chicken there,###you got *-1 to go to another place *-1 to find the chicken.###speakera38.###yeah,### you have *-1 to, you have poultry place.","###speakerb39.###well, basically, it's, what we call *t*-1 it impenadas which *t*-2 is, which *t*-3 is, like,###speakera40.###yeah.###speakerb41.###speakera42.###the turnover,###the stuffed turnover.###speakerb43.###right,"
